Sample in Buffer,Sample in Window,TRIGGER,Adc3444_TCP_i/TriggerCh_0/inst/iAdcData[15:0],Adc3444_TCP_i/TriggerCh_0/inst/iAdcData_Tri,Adc3444_TCP_i/TriggerCh_0/inst/oStateToFINISHIntr,Adc3444_TCP_i/TriggerCh_0/inst/m_axi_wdata[63:0],Adc3444_TCP_i/TriggerCh_0/inst/m_axi_wvalid,Adc3444_TCP_i/TriggerCh_0/inst/m_axi_awaddr[31:0],Adc3444_TCP_i/TriggerCh_0/inst/wTrigToggle[31:0]
1628,1628,0,01ff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1629,1629,0,0002,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1630,1630,0,01e1,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1631,1631,0,05d0,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1632,1632,0,03fc,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1633,1633,0,01ce,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1634,1634,0,003e,0,0,0ff00f000eef0fff,0,00231680,000004ec
1635,1635,0,0001,0,0,0ff00f000eef0fff,0,00231700,000004ec
1636,1636,0,002e,0,0,0ff00f000eef0fff,1,00231700,000004ec
1637,1637,0,003e,0,0,0ef10efe0fef01cf,1,00231700,000004ec
1638,1638,0,000e,0,0,0fff0e0300e00f3c,1,00231700,000004ec
1639,1639,0,0077,0,0,0fff0e0300e00f3c,1,00231700,000004ec
1640,1640,0,0078,0,0,0fff0e0300e00f3c,1,00231700,000004ec
1641,1641,0,01fd,0,0,0fff0ffc00e001f3,1,00231700,000004ec
1642,1642,0,00e0,0,0,0fff0fff0fff0fff,1,00231700,000004ec
1643,1643,0,0e11,0,0,0fff0fff0fff0fff,1,00231700,000004ec
1644,1644,0,0e20,0,0,0fff0fff0fff0fff,1,00231700,000004ec
1645,1645,0,0e30,0,0,0fff0fff0fff0fff,1,00231700,000004ec
1646,1646,0,023f,0,0,0fff0fff0fff0fff,1,00231700,000004ec
1647,1647,0,0fcf,0,0,0fff0fff0fff0fff,1,00231700,000004ec
1648,1648,0,0fde,0,0,0fff0fff0fff0fff,1,00231700,000004ec
1649,1649,0,0fec,0,0,0fff0fff0fff0fff,1,00231700,000004ec
1650,1650,0,0ff1,0,0,0fff0fff0fff0fff,1,00231700,000004ec
1651,1651,0,0000,0,0,0fff0fff0fff0fff,1,00231700,000004ec
1652,1652,0,0010,0,0,0fff0fff0fff0fff,1,00231700,000004ec
1653,1653,0,007f,0,0,0fff0fff0fff0fff,1,00231700,000004ec
1654,1654,0,00ef,0,0,0fff0fff0fff0fff,0,00231780,000004ec
1655,1655,0,00fe,0,0,0fff0fff0fff0fff,1,00231780,000004ec
1656,1656,0,0103,0,0,0fff0fff0fff0fff,1,00231780,000004ec
1657,1657,0,0111,0,0,0fff0fff0fff0fff,1,00231780,000004ec
1658,1658,0,01e0,0,0,0fff0fff0fff0fff,1,00231780,000004ec
1659,1659,0,0de3,0,0,0fff0fff0fff0fff,1,00231780,000004ec
1660,1660,0,0dfe,0,0,0fff0fff0fff0fff,1,00231780,000004ec
1661,1661,0,0e0e,0,0,0fff0fff0fff0fff,1,00231780,000004ec
1662,1662,0,0e11,0,0,0fff0fff0fff0fff,1,00231780,000004ec
1663,1663,0,0e20,0,0,0eec0fff0fff0fff,1,00231780,000004ec
1664,1664,0,07a3,0,0,0fc100130e01000f,1,00231780,000004ec
1665,1665,0,0efe,0,0,0c00010f01fc0e1e,1,00231780,000004ec
1666,1666,0,0f03,0,0,0c110e1f002002e0,1,00231780,000004ec
1667,1667,0,0f10,0,0,01f00f0301bf021e,1,00231780,000004ec
1668,1668,0,0fff,0,0,07fb0f06000f031c,1,00231780,000004ec
1669,1669,0,0fee,0,0,00ff0e3f0fe5023f,1,00231780,000004ec
1670,1670,0,0ff3,0,0,0000000000000000,1,00231780,000004ec
1671,1671,0,0000,0,0,0000000000000000,1,00231780,000004ec
1672,1672,0,000f,0,0,0000000000000000,1,00231780,000004ec
1673,1673,0,001e,0,0,0000000000000000,0,00231780,000004ec
1674,1674,0,00e1,0,0,0000000000000000,0,00231780,000004ec
1675,1675,0,00f0,0,0,0000000000000000,0,00231780,000004ec
1676,1676,0,00fe,0,0,0000000000000000,0,00231780,000004ec
1677,1677,0,0103,0,0,0000000000000000,0,00231780,000004ec
1678,1678,0,0110,0,0,0000000000000000,0,00231780,000004ec
1679,1679,0,013f,0,0,0000000000000000,0,00231780,000004ec
1680,1680,0,01ec,0,0,0000000000000000,0,00231780,000004ec
1681,1681,0,01f0,0,0,0000000000000000,0,00231780,000004ec
1682,1682,0,01ff,0,0,0000000000000000,0,00231780,000004ec
1683,1683,0,0e0e,0,0,0000000000000000,0,00231780,000004ec
1684,1684,0,0e11,0,0,0000000000000000,0,00231780,000004ec
1685,1685,0,0e3f,0,0,0000000000000000,0,00231780,000004ec
1686,1686,0,0eee,0,0,0000000000000000,0,00231780,000004ec
1687,1687,0,02fd,0,0,0000000000000000,0,00231780,000004ec
1688,1688,0,02ff,0,0,0000000000000000,0,00231780,000004ec
1689,1689,0,030e,0,0,0000000000000000,0,00231780,000004ec
1690,1690,0,0f1c,0,0,0000000000000000,0,00231780,000004ec
1691,1691,0,0fdf,0,0,0000000000000000,0,00231780,000004ec
1692,1692,0,0fee,0,0,0000000000000000,0,00231780,000004ec
1693,1693,0,0ff0,0,0,0000000000000000,0,00231780,000004ec
1694,1694,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1695,1695,0,0001,0,0,0000000000000000,0,00231780,000004ec
1696,1696,0,0010,0,0,0000000000000000,0,00231780,000004ec
1697,1697,0,001e,0,0,0000000000000000,0,00231780,000004ec
1698,1698,0,0021,0,0,0000000000000000,0,00231780,000004ec
1699,1699,0,002f,0,0,0000000000000000,0,00231780,000004ec
1700,1700,0,003c,0,0,0000000000000000,0,00231780,000004ec
1701,1701,0,0100,0,0,0000000000000000,0,00231780,000004ec
1702,1702,0,010f,0,0,0000000000000000,0,00231780,000004ec
1703,1703,0,0111,0,0,0000000000000000,0,00231780,000004ec
1704,1704,0,01e1,0,0,0000000000000000,0,00231780,000004ec
1705,1705,0,0fe0,0,0,0000000000000000,0,00231780,000004ec
1706,1706,0,0ff0,0,0,0000000000000000,0,00231780,000004ec
1707,1707,0,0000,0,0,0000000000000000,0,00231780,000004ec
1708,1708,0,00ff,0,0,0000000000000000,0,00231780,000004ec
1709,1709,0,01f3,0,0,0000000000000000,0,00231780,000004ec
1710,1710,0,0f0c,0,0,0000000000000000,0,00231780,000004ec
1711,1711,0,00e3,0,0,0000000000000000,0,00231780,000004ec
1712,1712,0,0e01,0,0,0000000000000000,0,00231780,000004ec
1713,1713,0,0f10,0,0,0000000000000000,0,00231780,000004ec
1714,1714,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1715,1715,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1716,1716,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1717,1717,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1718,1718,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1719,1719,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1720,1720,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1721,1721,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1722,1722,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1723,1723,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1724,1724,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1725,1725,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1726,1726,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1727,1727,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1728,1728,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1729,1729,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1730,1730,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1731,1731,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1732,1732,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1733,1733,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1734,1734,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1735,1735,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1736,1736,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1737,1737,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1738,1738,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1739,1739,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1740,1740,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1741,1741,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1742,1742,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1743,1743,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1744,1744,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1745,1745,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1746,1746,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1747,1747,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1748,1748,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1749,1749,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1750,1750,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1751,1751,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1752,1752,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1753,1753,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1754,1754,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1755,1755,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1756,1756,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1757,1757,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1758,1758,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1759,1759,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1760,1760,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1761,1761,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1762,1762,0,0fff,0,0,0000000000000000,0,00231780,000004ec
1763,1763,0,0fff,0,0,0000000000000000,0,00231800,000004ec
1764,1764,0,0fff,0,0,0000000000000000,1,00231800,000004ec
1765,1765,0,0fff,0,0,01ff000000000000,1,00231800,000004ec
1766,1766,0,0fff,0,0,03fc05d001e10002,1,00231800,000004ec
1767,1767,0,0fff,0,0,03fc05d001e10002,1,00231800,000004ec
1768,1768,0,0fff,0,0,03fc05d001e10002,1,00231800,000004ec
1769,1769,0,0fff,0,0,002e0001003e01ce,1,00231800,000004ec
1770,1770,0,0fff,0,0,00780077000e003e,1,00231800,000004ec
1771,1771,0,0fff,0,0,0e200e1100e001fd,1,00231800,000004ec
1772,1772,0,0fff,0,0,0fde0fcf023f0e30,1,00231800,000004ec
1773,1773,0,0fff,0,0,001000000ff10fec,1,00231800,000004ec
1774,1774,0,0fff,0,0,010300fe00ef007f,1,00231800,000004ec
1775,1775,0,0fff,0,0,0dfe0de301e00111,1,00231800,000004ec
1776,1776,0,0fff,0,0,07a30e200e110e0e,1,00231800,000004ec
1777,1777,0,0fff,0,0,0fff0f100f030efe,1,00231800,000004ec
1778,1778,0,0fff,0,0,000f00000ff30fee,1,00231800,000004ec
1779,1779,0,021d,0,0,00fe00f000e1001e,1,00231800,000004ec
1780,1780,0,0003,0,0,01ec013f01100103,1,00231800,000004ec
1781,1781,0,0fc3,0,0,0e110e0e01ff01f0,1,00231800,000004ec
1782,1782,0,0fd1,0,0,02ff02fd0eee0e3f,0,00231880,000004ec
1783,1783,0,002f,0,0,02ff02fd0eee0e3f,1,00231880,000004ec
1784,1784,0,0fc0,0,0,0fee0fdf0f1c030e,1,00231880,000004ec
1785,1785,0,0ffe,0,0,001000010fff0ff0,1,00231880,000004ec
1786,1786,0,01de,0,0,001000010fff0ff0,1,00231880,000004ec
1787,1787,0,0ffc,0,0,001000010fff0ff0,1,00231880,000004ec
1788,1788,0,0e3c,0,0,003c002f0021001e,1,00231880,000004ec
1789,1789,0,0e03,0,0,01e10111010f0100,1,00231880,000004ec
1790,1790,0,017e,0,0,00ff00000ff00fe0,1,00231880,000004ec
1791,1791,0,0020,0,0,0e0100e30f0c01f3,1,00231880,000004ec
1792,1792,0,0fec,0,0,0fff0fff0fff0f10,1,00231880,000004ec
1793,1793,0,0e0e,0,0,0fff0fff0fff0fff,1,00231880,000004ec
1794,1794,0,0fee,0,0,0fff0fff0fff0fff,1,00231880,000004ec
1795,1795,0,0fff,0,0,0fff0fff0fff0fff,1,00231880,000004ec
1796,1796,0,0fe0,0,0,0fff0fff0fff0fff,1,00231880,000004ec
1797,1797,0,0def,0,0,0fff0fff0fff0fff,1,00231880,000004ec
1798,1798,0,0e20,0,0,0fff0fff0fff0fff,1,00231880,000004ec
1799,1799,0,0e00,0,0,0fff0fff0fff0fff,1,00231880,000004ec
1800,1800,0,0003,0,0,0fff0fff0fff0fff,1,00231880,000004ec
1801,1801,0,003e,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1802,1802,0,0e3c,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1803,1803,0,000f,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1804,1804,0,01fe,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1805,1805,0,00b1,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1806,1806,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1807,1807,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1808,1808,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1809,1809,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1810,1810,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1811,1811,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1812,1812,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1813,1813,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1814,1814,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1815,1815,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1816,1816,0,01fe,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1817,1817,0,0001,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1818,1818,0,0ebe,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1819,1819,0,011f,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1820,1820,0,0fce,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1821,1821,0,0fce,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1822,1822,0,010f,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1823,1823,0,0e10,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1824,1824,0,0fdf,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1825,1825,0,00ff,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1826,1826,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1827,1827,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1828,1828,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1829,1829,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1830,1830,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1831,1831,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1832,1832,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1833,1833,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1834,1834,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1835,1835,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1836,1836,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1837,1837,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1838,1838,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1839,1839,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1840,1840,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1841,1841,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1842,1842,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1843,1843,0,01f0,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1844,1844,0,000c,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1845,1845,0,0e10,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1846,1846,0,0d1f,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1847,1847,0,0ff1,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1848,1848,0,0df3,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1849,1849,0,03ff,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1850,1850,0,011e,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1851,1851,0,01c0,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1852,1852,0,01c1,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1853,1853,0,011e,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1854,1854,0,01ee,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1855,1855,0,01f3,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1856,1856,0,0201,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1857,1857,0,0a11,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1858,1858,0,0080,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1859,1859,0,023c,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1860,1860,0,0fc0,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1861,1861,0,0fcf,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1862,1862,0,00ff,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1863,1863,0,0fee,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1864,1864,0,0ff3,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1865,1865,0,0001,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1866,1866,0,0010,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1867,1867,0,0020,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1868,1868,0,00ef,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1869,1869,0,00fe,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1870,1870,0,0103,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1871,1871,0,0111,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1872,1872,0,01e0,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1873,1873,0,01ef,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1874,1874,0,01fe,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1875,1875,0,0e03,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1876,1876,0,0e11,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1877,1877,0,0ee0,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1878,1878,0,0eef,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1879,1879,0,0efe,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1880,1880,0,0f01,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1881,1881,0,0f10,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1882,1882,0,0f1f,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1883,1883,0,0fee,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1884,1884,0,0ff1,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1885,1885,0,0000,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1886,1886,0,000f,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1887,1887,0,0807,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1888,1888,0,0021,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1889,1889,0,0030,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1890,1890,0,00ff,0,0,0fff0fff0fff0fff,0,00231880,000004ec
1891,1891,0,01c2,0,0,0fff0fff0fff0fff,0,00231900,000004ec
1892,1892,0,01d0,0,0,0fff0fff0fff0fff,1,00231900,000004ec
1893,1893,0,01df,0,0,0fff0fff0fff0fff,1,00231900,000004ec
1894,1894,0,01ee,0,0,0fff0fff0fff0fff,1,00231900,000004ec
1895,1895,0,01f1,0,0,0fff0fff0fff0fff,1,00231900,000004ec
1896,1896,0,0e3e,0,0,0fff0fff0fff0fff,1,00231900,000004ec
1897,1897,0,0ef0,0,0,0fff0fff0fff0fff,1,00231900,000004ec
1898,1898,0,0e11,0,0,0fff0fff0fff0fff,1,00231900,000004ec
1899,1899,0,01ef,0,0,0fff0fff0fff0fff,1,00231900,000004ec
1900,1900,0,0fef,0,0,0fff0fff0fff0fff,1,00231900,000004ec
1901,1901,0,0efe,0,0,0003021d0fff0fff,1,00231900,000004ec
1902,1902,0,0e3f,0,0,0fc0002f0fd10fc3,1,00231900,000004ec
1903,1903,0,011c,0,0,0e3c0ffc01de0ffe,1,00231900,000004ec
1904,1904,0,0fef,0,0,0fec0020017e0e03,1,00231900,000004ec
1905,1905,0,0101,0,0,0fe00fff0fee0e0e,1,00231900,000004ec
1906,1906,0,01f3,0,0,00030e000e200def,1,00231900,000004ec
1907,1907,0,0e00,0,0,01fe000f0e3c003e,1,00231900,000004ec
1908,1908,0,01fe,0,0,00000000000000b1,1,00231900,000004ec
1909,1909,0,078e,0,0,0000000000000000,1,00231900,000004ec
1910,1910,0,0e23,0,0,01fe000000000000,0,00231980,000004ec
1911,1911,0,0fe0,0,0,01fe000000000000,1,00231980,000004ec
1912,1912,0,0031,0,0,0fce011f0ebe0001,1,00231980,000004ec
1913,1913,0,0ee2,0,0,0fdf0e10010f0fce,1,00231980,000004ec
1914,1914,0,00ff,0,0,0fdf0e10010f0fce,1,00231980,000004ec
1915,1915,0,000e,0,0,0fdf0e10010f0fce,1,00231980,000004ec
1916,1916,0,0010,0,0,00000000000000ff,1,00231980,000004ec
1917,1917,0,0101,0,0,0000000000000000,1,00231980,000004ec
1918,1918,0,0ee0,0,0,0000000000000000,1,00231980,000004ec
1919,1919,0,0fff,0,0,0000000000000000,1,00231980,000004ec
1920,1920,0,0fff,0,0,000c01f000000000,1,00231980,000004ec
1921,1921,0,0fff,0,0,0df30ff10d1f0e10,1,00231980,000004ec
1922,1922,0,0fff,0,0,01c101c0011e03ff,1,00231980,000004ec
1923,1923,0,0fff,0,0,020101f301ee011e,1,00231980,000004ec
1924,1924,0,0fff,0,0,0fc0023c00800a11,1,00231980,000004ec
1925,1925,0,0fff,0,0,0ff30fee00ff0fcf,1,00231980,000004ec
1926,1926,0,0fff,0,0,00ef002000100001,1,00231980,000004ec
1927,1927,0,0fff,0,0,01e00111010300fe,1,00231980,000004ec
1928,1928,0,0fff,0,0,0e110e0301fe01ef,1,00231980,000004ec
1929,1929,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1930,1930,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1931,1931,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1932,1932,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1933,1933,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1934,1934,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1935,1935,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1936,1936,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1937,1937,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1938,1938,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1939,1939,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1940,1940,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1941,1941,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1942,1942,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1943,1943,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1944,1944,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1945,1945,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1946,1946,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1947,1947,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1948,1948,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1949,1949,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1950,1950,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1951,1951,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1952,1952,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1953,1953,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1954,1954,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1955,1955,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1956,1956,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1957,1957,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1958,1958,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1959,1959,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1960,1960,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1961,1961,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1962,1962,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1963,1963,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1964,1964,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1965,1965,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1966,1966,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1967,1967,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1968,1968,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1969,1969,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1970,1970,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1971,1971,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1972,1972,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1973,1973,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1974,1974,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1975,1975,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1976,1976,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1977,1977,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1978,1978,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1979,1979,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1980,1980,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1981,1981,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1982,1982,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1983,1983,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1984,1984,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1985,1985,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1986,1986,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1987,1987,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1988,1988,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1989,1989,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1990,1990,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
1991,1991,0,0fff,0,0,0e110e0301fe01ef,0,00231980,000004ec
